customer_tweet_id,customer_text,apple_reply_text,is_dm_redirect,true_intent,true_routing,escalation_reason,predicted_intent,routing_decision,escalation_reason_predicted,drafted_reply,retrieved_precedent
385683,@AppleSupport why on the iPad Pro does VoiceOver not give you the instructions on how to multi screen? It did on the iPad air too!,@207300 We know how critical it is that Accessibility have the right features. Check out https://t.co/2ibqaYRLpt for all the new info.,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","VoiceOver can read the “Use two apps at the same time” section in the iPad user guide. Make sure VoiceOver is on (Settings → Accessibility → VoiceOver) and that “Speak Screen” is enabled. Then swipe down with two fingers to hear the instructions. If it still doesn’t read, try restarting the iPad. For more details: https://support.apple.com/en-us/HT207547",@AppleSupport how do you do split screen on iOS 11 on the iP; @AppleSupport OH MY GOD I UPDATED MY IPADPRO TO 11.0.2 AND N; This is split screen from my iPad on iOS 11.0.3. Seriously @
1014885,"@AppleSupport hey guys, can you point me to any articles that explain ""updating the Home Hub software""? I can seem to find anything relevant","@360123 Is this in regards to HomeKit? Send us a DM with more details, and we'll be happy to help. https://t.co/GDrqU22YpT",true,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Sure! Check out Apple’s guide on updating Home Hub software: https://support.apple.com/en-us/HT210030. It covers all steps for HomePod, Apple TV, and HomePod mini. Let us know if you need further help!","@AppleSupport I just noticed I need to update to 11.1 so I'l; @AppleSupport Just updated to that version, hope it helps.; @AppleSupport Oh, we didn't get notified of that update but "
208887,@AppleSupport Plugged into a charger.,@165435 Thanks for checking. Do you have a computer with iTunes that you can connect it to?,false,battery_power_drain,auto_handle,,out_of_scope_or_other,escalate,requires_dm_troubleshooting,We hear you. I’m forwarding this to our support team so they can help you right away. One of our specialists will reach out shortly. Thank you for your patience.,"@AppleSupport I'm using the original charger.; @AppleSupport Original charger, USB port plug type thing, I ; @AppleSupport Apple charger, iPhone 7"
642032,"@AppleSupport Worked fine before updated to latest iOS yesterday. Phone is sat not being touched and Siri command is coming up. It's really in its own world. Garbage after every update, every time","@272370 Just to confirm, are you still experiencing issues without any headphones being plugged in, or the phone being connected to any other devices?",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try a hard‑restart: hold Power + Home (or Power + Volume‑down on newer models) until the Apple logo appears. If the issue persists, go to Settings → General → Reset → Reset All Settings (this keeps your data). Let us know how it goes.",@AppleSupport Thanks but it's clearly an iOS problem. It fai; @AppleSupport Didn't work. Still does I️t.; @AppleSupport Seems to be ok now after update and a restart.
310265,"i wish my apps didn't freeze whenever i opened them or just use them. @AppleSupport and no, don't tell me to hard reset.. already did it",@190085 We're here to help. Please tell us which version of iOS you have installed on your device.,false,ios_update_issues,escalate,requires_dm_troubleshooting,out_of_scope_or_other,auto_handle,"","Check which iOS version you’re on (Settings > General > About > Version). If it’s not the latest, update to the newest release. If the problem persists, try deleting and reinstalling the affected apps, or reset all settings (Settings > General > Transfer or Reset iPhone > Reset > Reset All Settings).","Hey, @AppleSupport how about an update that fixes my apps fr; @AppleSupport I just love how my apps constantly crash or wo; @AppleSupport Hi, what is the best solution when you have al"
1097743,@AppleSupport Thx. used to very long charge as in days. already using tips best practices.,@379043 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,true,battery_power_drain,escalate,requires_private_account_info,battery_power_drain,auto_handle,"","If your battery still drains quickly after following all best‑practice tips, try these steps: 1️⃣ Check Battery Health in Settings → Battery → Battery Health. 2️⃣ If health is below 80%, schedule a battery service. 3️⃣ Run a quick diagnostic by restarting and holding the power button until the Apple logo appears. If the issue persists, let us know your model and we’ll arrange a repair.","@AppleSupport Same here. Having to charge multiple times/day; @AppleSupport All of these tips had already been used. Still; @AppleSupport Thank you, but I follow all of those tips rout"
743465,@AppleSupport Doesn't matter if power button or any key on the keyboard. Just noticed the screensaver freezes as well and I can't get out of it either.,@297765 We understand. Let's take a closer look together in DM. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","Try a hard‑restart: press and hold the power button + Home (or Volume‑up on newer models) until the Apple logo appears. If the issue persists, go to Settings > General > Software Update and install any available updates. If it still freezes, reset all settings (Settings > General > Reset > Reset All Settings).","@AppleSupport Also the keyboard has issues, is frozen all th; @AppleSupport I've tried that didn't help. Now it's just a m; @AppleSupport - even let me load the lock screen after it do"
553623,Grrrr @AppleSupport why doesn't the iTunes store allow me to successfully subscribe. It keeps looping by asking for password and fingerprint id,@249133 Hi. We're here for you. Could you give us more information about what's happening? What service are you attempting to subscribe to?,false,app_store_billing,escalate,requires_private_account_info,app_store_billing,auto_handle,"","Make sure your device’s software is up‑to‑date. Then sign out of the Store (Settings > Apple ID > Media & Purchases > Sign Out), restart the device, and sign back in. If the loop persists, try a different payment method or use the web at https://itunes.apple.com.",Dear @AppleSupport I am trying to redeem an iTunes card and ; @AppleSupport Am finding it impossible to cancel my subscrip; @AppleSupport I am able to put in my password for iTunes; bu
707952,@AppleSupport I went ahead and installed the 11.1 beta. It seems to have been fixed. Thanks for your help!,"@289238 So good to hear! Reach out if you need us again, we'll be here for you. Take care!",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Glad to hear the beta resolved it! If you run into any more issues or have feedback, just let us know. Enjoy your updated device!","@AppleSupport So far updating to 11.2 seems to have fixed it; @AppleSupport I updated to 11.1, and so far it works flawles; @AppleSupport Nope 11.0.1 - but I see the update. Maybe that"
501503,"@AppleSupport My iPhone randomly opens this black screen ,with a circle and then goes back to the lockscreen,what should i do?",@234818 Thanks for reaching out about this behavior. Let's work together to get this addressed. Approximately how long has this been happening? Which version of iOS are you using? Let us know via a DM. We'll go from there. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_dm_troubleshooting,ios_update_issues,auto_handle,"","Try a force‑restart: hold Power + Volume‑Down until the Apple logo appears. If the issue persists, back up your iPhone, then update to the latest iOS via Settings → General → Software Update. If it still happens, let us know the iOS version.","@AppleSupport IPhone keeps going to lock screen every few mi; @AppleSupport It's intermittent, it happens on the home scre; @AppleSupport What to do when iPhone starts showing black sc"
519199,"@AppleSupport My phone freezes, I can tap on the screen and nothing will happen. Sometimes I have to wait it out or click the home button repeatedly. If I swipe up my phone swipes right on occasion. Sometimes it goes completely dark.","@239807 When you see the phone go completely dark, how long does that last? What do you see when that ends? Does that show a spinning gear, or go back to the home screen? Let us know in DM to continue. https://t.co/GDrqU2kzhr",false,connectivity_hardware,escalate,requires_private_account_info,ios_update_issues,auto_handle,"","Try a hard‑restart: press and hold the Side button + Volume‑down until the Apple logo appears. If the issue persists, back up your iPhone, then go to Settings → General → Transfer or Reset iPhone → Erase All Content & Settings, and restore from backup. If the problem continues, let us know.","@AppleSupport Well when I go between apps, my entire phone f; @AppleSupport Hi Apple, I have already restarted my device m; @AppleSupport im confused my phone is frozen and wont let me"
872533,"@AppleSupport Is not a buying question, IS about if Have to do something, some request if want to change the carrier in that version",@327147 Are you referring to unlocking your iPhone? Please send us a DM with your answer. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","To change carriers on your device, go to **Settings → Cellular → Cellular Data Options**. Tap **Carrier** and select the new carrier. If it’s not listed, tap **Update Carrier Settings** or contact your carrier for the latest profile.",@AppleSupport Realistically this isn't something that can be; @AppleSupport That doesn't make much sense. Why not?; @AppleSupport I have a question
37669,Top bar disappearing for anyone else in iOS 11.1? No time or signal being displayed. @AppleSupport @2202 https://t.co/vkpN1lii42,@124179 Let's try restarting by following this article and see if it helps: https://t.co/OWRDHWSt4h,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try a quick restart first. If that doesn’t help, go to Settings → General → Reset → Reset All Settings (this won’t erase data). If the top bar still disappears, let us know the exact iOS version and any recent changes.","@AppleSupport I have the latest IOS and sometimes my entire ; @AppleSupport It does show the top bar in an app, but in the; @AppleSupport Why isn't my top bar showing & why am I not re"
1012951,iOS11 is really fucking with my Spotify and I'm not a happy camper @AppleSupport,@359697 We'll be happy to help look into this. Check out this article for help with issues with third party apps: https://t.co/fUZ0NRJxcn,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try reinstalling Spotify: delete the app, then reinstall from the App Store. If that doesn’t help, clear its cache by going to Settings → Spotify → Off‑load App, then reinstall. If the issue persists, let us know the exact iOS 11.x version.",@AppleSupport this update fucked up my iphone now every time; Dear @AppleSupport I'm tired of not being able to use my mus; iOS 11 is literally so fucking trash I can't even open my Ap
393126,"fix this battery life prob, it's a mess. Thnkxxx. @AppleSupport","@209098 We're happy to help, please let us know which device you're using and which OS version it has installed.",false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Check your battery health in Settings → Battery → Battery Health. If it’s below 80 %, consider a replacement. Make sure iOS is up to date, close background apps, lower brightness, and disable unnecessary background activity. If the issue persists, let us know your model and iOS version.",@AppleSupport sorry that's not gonna help. pls fix the batte; @AppleSupport please fix this update! Battery life sucks!!; @AppleSupport what the hell is happening with the battery li
795800,"@AppleSupport Since I went in and selected ""Bluetooth"" the reminder hasn't triggered again. Any clue why the time display disappears from lock screen?","@309744 Let us know via DM which version of iOS 11 is installed on your device, then we can work together on resolving this. https://t.co/GDrqU22YpT",false,connectivity_hardware,auto_handle,"",connectivity_hardware,auto_handle,"","It sounds like a Bluetooth interference issue. Try turning Bluetooth off (Settings > Bluetooth) and see if the lock‑screen clock returns. If that helps, you can re‑pair the device or reset network settings (Settings > General > Reset > Reset Network Settings).",@AppleSupport The time keeps disappearing on my lock screen ; @AppleSupport how do I fix this issue with lock screen not d; @AppleSupport why is my clock or notifications not coming up
359538,Pq eu n to conseguindo reinstalar apps da App Store???? @AppleSupport #AppStore,"@201146 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",false,out_of_scope_or_other,auto_handle,,app_store_billing,auto_handle,"","Verifique se o seu método de pagamento está atualizado e se há saldo suficiente. Reinicie o iPhone, saia e entre novamente na App Store, e tente baixar o app novamente. Se o problema persistir, acesse https://support.apple.com/pt-br/HT202039 para mais ajuda.","Não to conseguindo baixar nem atualizar nada na App Store 🙄 ; Dis @AppleSupport, pqoi mon écran verrouillé ressemble à ca ; Soy yo o la última actualización de iOS afectó la velocidad "
410109,"@AppleSupport I was able to unlock, change my password, log out of all other icloud sessions somehow. what would have caused the issue I was having?","@178740 To confirm, your issue is resolved? Meet us in DM for more help: https://t.co/GDrqU22YpT",true,apple_id_account,auto_handle,,apple_id_account,auto_handle,"","It sounds like a security alert triggered by a new device or location. Apple’s system locks the account to protect you, then lets you reset the password and sign out of other sessions. This is normal when a new login is detected. If you see any unfamiliar devices, review them in Settings > Apple ID > Password & Security.",@AppleSupport why am I locked out of my iCloud account ? 🤔; @AppleSupport my iCloud has me locked out. I haven't made an; @AppleSupport When I finish logging in to iCloud on my phone
851726,@AppleSupport 😶I have no idea.. and if it were I don't know what password it would be other than using just my iTunes account password,@322319 Let's use the information in the following article to see if that backup is encrypted: https://t.co/s6tdVStcb2,false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","Try resetting your Apple ID password: go to https://iforgot.apple.com/, enter your Apple ID (the email you use for iTunes), and follow the prompts. Once reset, use that password on all devices. If you need further help, let us know.",@AppleSupport Thank you. I did have to recently as it wouldn; @AppleSupport i found my ipod after years and i don't rememb; @AppleSupport Hey! Im currently logged in using my AppleID o
738929,I just lost all of my icloud information because my phone number was different than when I first started the account thanks @AppleSupport,"@296727 We know how important iCloud can be. If you haven't already, please check out our Apple ID resources: https://t.co/UJm15vmMM2",false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","If your iCloud account is tied to an old phone number, you can update it by signing in at https://appleid.apple.com/, selecting “Edit” → “Change Apple ID” or “Add/Remove Trusted Phone Number.” If you can’t sign in, use the account‑recovery link: https://support.apple.com/en-us/HT204084. This will help you regain access and update your contact info.","@AppleSupport i have problem with my icloud, i forget my old; Sick! Forgot my #apple iCloud password and it's connected to; @AppleSupport Hey guys! My account it's associate to a cellp"
873914,@AppleSupport Ya no tengo acceso a las aplicaciones que necesitan permiso multimedia en mi iPad con iOS 11.0.3,@327473 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,false,ios_update_issues,auto_handle,,out_of_scope_or_other,auto_handle,"","Para habilitar el acceso a cámara y micrófono, ve a **Ajustes > Privacidad > Cámara** y **Micrófono** y activa las apps que necesiten esos permisos. Si el problema persiste, prueba **Ajustes > General > Restablecer > Restablecer ajustes de privacidad**.",@AppleSupport en alguna de sus actualizaciones arreglaran al; El soporte de @AppleSupport tras los problemas de batería de; @AppleSupport desde que le puse el ios 11.0.3 a mi iphone es
408807,@AppleSupport @AppleSupport do you need to enter a password to factory reset an iPad?,"@212457 The iPad will need to be unlocked to be able to restore. If you don't have the password, see https://t.co/F1QfwW1u1N",false,apple_id_account,auto_handle,,apple_id_account,auto_handle,"","Yes. If the iPad has Activation Lock enabled, you’ll need the Apple ID password that was used to set it up. If you’re resetting it for a new owner, the previous owner must sign out or you can reset the device via iCloud.com/Find My.",@AppleSupport how do I reset my Apple ID password?; @AppleSupport i desperately need to reset my apple id passwo; @AppleSupport i can't reset my password for my apple id plea
208282,@AppleSupport I can't login to my account and I can't change my Security Question it keeps show me this message : we do not have. Sufficient information .,"@189532 For help with this issue, you'll be best supported by contacting our Account Security team here: https://t.co/UJm15vmMM2",false,apple_id_account,escalate,account_security_risk,apple_id_account,auto_handle,"","If you’re unable to reset your security questions because it says “insufficient information,” follow the steps in this article: https://t.co/qaNMuN8ar1. If the issue persists, contact our Account Security team here: https://t.co/UJm15vmMM2.",@AppleSupport Hi. I cannot reset the security questions afte; @AppleSupport I need help with my Apple ID. I've forgotten m; @AppleSupport Yes. I have reset my password however it will 
569292,"Friends in Australia, and @AppleSupport any idea where I can buy a few of these (just the country specific adapter for a Macbook Air charger) https://t.co/Xe7g5JC6Yo","@10766 Reach out to our Apple Online Store team via the following link, and they can advise you on available options from there: https://t.co/8yjRd1Xo0i",false,out_of_scope_or_other,auto_handle,,connectivity_hardware,auto_handle,"",You can order the Australian power adapter directly from the Apple Store Australia: https://www.apple.com/au/shop/product/MJ6A2AM/Australian-USB‑C‑power‑adapter. It ships to any Australian address.,"@AppleSupport How can I buy a MacBook while in Australia but; @AppleSupport I'm from Vancouver Canada and ill be traveling; @AppleSupport Hi, I'm in Australia and using a iPhone 7Plus"
32400,@AppleSupport Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in @798. Which is contrary to the document,@123181 We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there. https://t.co/GDrqU22YpT,true,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","We’re sorry for the confusion. Please try the steps in our “Change your Apple ID” guide: https://t.co/xuZEqdPMFW. If the issue persists, contact our Account Security team for help: https://t.co/UJm15vmMM2.",Hey @AppleSupport I heard I can change my Apple ID to my @79; @AppleSupport Can't change the Apple ID to @798.com Website ; @AppleSupport how can I change my third-party email to my Ap
245361,"excel file direct in excel and save back to its location, instead we get option to copy in excel, that need more work @AppleSupport 2/2","@174256 Thanks for reaching out. When you have the time, submit feedback to us about those features here: https://t.co/eTPVYVFyd8",false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Excel for Mac doesn’t overwrite the original file when you open it. To save changes back to the same location, use **File → Save** (or press ⌘S). If you want a new copy, choose **File → Save As…** and pick the same folder. This keeps the original intact.","@AppleSupport hi there any idea how I can get a duplicate co; @AppleSupport Thanks but as mentioned, it only saves it as a; @AppleSupport If that file is only on iPhone, is there a way"
695304,"@115858 @AppleSupport Seriously...I've restarted, forced a restart, ensured all apps are closed and it pops up every few seconds....I CANT DO ANYTHING!!! https://t.co/HyIH3DNcbm","@285829 Thanks for reaching out. We'd be happy to help. Do you have any apps that are still loading on your homescreen? Also, have you tried restarting your iPhone?",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","We’re sorry for the frustration. Please let us know your iPhone model and current iOS version. If you’re not on the latest iOS, go to Settings → General → Software Update and install the newest release. This usually resolves the recurring pop‑ups.","@AppleSupport what is this?! It happens like every 20 minute; @AppleSupport @115858 Never before have I ever needed to res; @AppleSupport @115990  first time this happens, how do I fix"
647368,@AppleSupport Thanks for the info. Unfortunately the update was done over a week ago. This is now my boot time every time I power on my laptop. 😢,@273775 We'd still like to look into this with you. Let's discuss this further in DM. https://t.co/GDrqU22YpT,false,ios_update_issues,escalate,requires_private_account_info,ios_update_issues,auto_handle,"","Try resetting NVRAM: shut down, then power on and hold Option‑Command‑P‑R for ~20 s. If that doesn’t help, boot into Safe Mode (hold Shift), then run Disk Utility to repair the startup disk. If the issue persists, consider reinstalling macOS from Recovery.","@AppleSupport Thank you for the help. Done updating and inst; @AppleSupport I've tried a few tips, hopefully that improves; @AppleSupport Thanks! I deleted the tweet because I didn't r"
612832,@AppleSupport needs to get these updates fixed. Phone is not running apps correctly at all,@265757 Thank you for reaching out to us. We'd like to help you get your device working like it should. Can you DM us the apps you're having trouble with and what you are experiencing? https://t.co/GDrqU22YpT,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try these steps: 1️⃣ Restart your iPhone. 2️⃣ Go to Settings → General → iOS Update and install any pending updates. 3️⃣ If issues persist, go to Settings → General → Reset → Reset All Settings (this keeps data). 4️⃣ Re‑install any apps that keep crashing. If problems continue, let us know the iPhone model and iOS version.",@AppleSupport why is it every time I update my phone it stop; @AppleSupport updated my phone. Now it constantly freezes an; @AppleSupport do something about IOS because the phone is no
233611,@AppleSupport Battery life just dropped from 11 to 2% in 5 min. Was very good with previous iOS,"@171610 Have you had the opportunity to update to iOS 11.0.2? If not, that would be our next recommended step. Keep us posted.",false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Check Battery Health (Settings → Battery → Battery Health) and make sure “Optimized Battery Charging” is on. Disable Background App Refresh, Location Services, and any power‑hungry widgets. If the issue persists, try a soft reset or update to the latest iOS.",@AppleSupport My battery life has decreased tremendously. Al; @AppleSupport battery life on iOS 11 is shocking. Never had ; @AppleSupport I have noticed a huge dip in my battery life s
802493,@AppleSupport It's only with AirPods. Podcasts also don't show up on my lock screen while playing where music would.,@311219 Thanks for that info. Reach out to us in DM & we'll be happy to help look into this further there. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info,connectivity_hardware,auto_handle,"","Check that “Show in Control Center” is enabled for Podcasts (Settings → Control Center).  
On your iPhone, go to Settings → Bluetooth, tap the “i” next to your AirPods, then tap “Firmware Update” to ensure the latest firmware.  
If the issue persists, try resetting the AirPods (hold the button until the light flashes amber, then reconnect).","@AppleSupport My music won't show up on my lock screen and t; @AppleSupport Also, I now can't control Spotify from the loc; @AppleSupport Music & pod controls from lock screen got fixe"
1159420,@AppleSupport i know my password why can't I just log into my goddamn account,@392754 The key wouldn't necessarily be on your iPhone. It was issued when Two-Factor was set up initially. Let's DM to continue. https://t.co/GDrqU22YpT,false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","If you’re sure the password is correct, try these steps: 1️⃣ Make sure your device’s date & time are set to “Set Automatically.” 2️⃣ Sign out of any Apple‑ID‑related apps, then sign back in. 3️⃣ If you have two‑factor authentication, use a trusted device or phone number to verify. 4️⃣ If it still fails, reset your password via https://iforgot.apple.com and try again. If the issue persists, let us know the exact error message.","@AppleSupport How can I get this when I can't even get into ; @AppleSupport 
I forgot my password and now?; @AppleSupport I'm unable to log into my Apple ID on my Mac"
596925,"@AppleSupport the thing is that I CANT remember my password, and you guys no longer have an easy process to simply get a new on, no you required me to RECOVER my account ( WTF) and account recover takes 15 days.

SO, I HAVE A BRICK UNTIL DEC 9",@261509 We understand. You may be able to shorten your wait following the steps listed here: https://t.co/nXAGZj0EE7,false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","If you can’t remember your password, you can reset it from a trusted device or email. Go to Settings → Apple ID → Password & Security → Change Password. If you’re blocked, use the “Forgot Apple ID or password?” link on the login page and follow the prompts. If you still need help, let us know the email you use and we’ll guide you through the next steps.","@AppleSupport why is your account recovery process so ridicu; @AppleSupport hi guys
Could you please DM me to discuss an i; @AppleSupport 2 weeks to recover my account? So much for cus"
1007092,@AppleSupport I updated it with the last update so whenever iOS 11.0.3 came out my battery life has been horrific,"@358317 Thanks for letting us know. Please send us a DM, and we'll investigate further. https://t.co/GDrqU22YpT",true,battery_power_drain,escalate,requires_private_account_info,ios_update_issues,auto_handle,"","Try these steps: 1️⃣ Go to Settings → Battery → Battery Health and check the maximum capacity. 2️⃣ Reset all settings (Settings → General → Reset → Reset All Settings). 3️⃣ If you’re on 11.0.3, consider updating to the latest 11.x release. 4️⃣ If battery still drains fast, visit https://support.apple.com/iphone-battery for more tips.",@AppleSupport I've updated to iOS 11.0.2 and still having re; @AppleSupport just upgraded to IOS 11.0.3 and my battery lif; @AppleSupport my battery life has been horrible since I upda
123097,@AppleSupport Same Apple ID,"@143491 Are both the iPad and iMac running the most current updates? For the iPad, we've released iOS 11.1.2 and the iMac should be running 10.13.1 to be up-to-date. Do you also have the same iCloud accounts on these devices?",false,apple_id_account,auto_handle,,apple_id_account,auto_handle,"","If you’re looking to view or change the Apple ID on your device, open Settings → tap your name at the top. From there you can see the Apple ID, update it, or sign out if needed. Let us know if you need help with any of those steps.",@AppleSupport Same thing; @AppleSupport Same thing with both; @AppleSupport My Apple ID?
514836,@AppleSupport  Where can I buy a replacement iPad screen?,"@238554 Thanks for reaching out. We'd be happy to look into the best options for your iPad. To start, can you DM us what country you're currently located in, and some information on what's going on with your iPad's screen. https://t.co/GDrqU22YpT",false,connectivity_hardware,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","You can order a replacement screen through the Apple Store app or on our website: https://support.apple.com/repair. If you prefer, visit an Apple Store or an authorized service provider for in‑person assistance.",@AppleSupport can you just turn up to Apple Stores to get yo; @AppleSupport my iPad Pro touch screen stopped working not h; @AppleSupport No price for a screen repair...
633867,@AppleSupport Sorted just need to turn it off and back on again standard it answer,"@270252 We're glad everything is working as expected again. If you ever need us in the future, feel free to reach out. We're here to help.",false,connectivity_hardware,auto_handle,,out_of_scope_or_other,auto_handle,"","Try a full restart: hold the side button and either volume button until the power‑off slider appears, slide to power off, then press the side button again until the Apple logo shows. If the issue persists, let us know the exact problem.","@AppleSupport I've done the standard ""turn it off, then back; @AppleSupport Nope, it's turned off; @AppleSupport Turnt off before i could finish. Helpp this is"
611247,@AppleSupport Thank you!! Appreciate the timely response #iphoneforlife,@265330 You're very welcome. Have a great day!,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","You're welcome! If you have any more questions or need further assistance, just let us know. Happy to help!",@AppleSupport All set thank you just learn something new tod; @AppleSupport Thanks for the response!; @AppleSupport Thank you for your response!
161247,@AppleSupport New ones.,@153197 Are you using the Reminders app to create these reminder alerts or Siri? Tell us in a DM. https://t.co/GDrqU22YpT,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Could you let us know which new product or feature you’re referring to? Once we have that info, we can walk you through the next steps.",@AppleSupport The newest one; @AppleSupport The newest one; @AppleSupport The newest one
553568,@AppleSupport donde está la carga rápida que decís que lleva el iPhone X? Con 11.2 y un cargador Quick Charge 3.0 no solo no es más rápida si no más lenta.,@249113 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3w3RGR or join https://t.co/OczyRxpjG0,false,battery_power_drain,auto_handle,,connectivity_hardware,auto_handle,"","Fast‑charging on iPhone X requires a 20 W USB‑C to Lightning cable and charger. Quick Charge 3.0 isn’t compatible, so it will charge slower. Try a 20 W Apple charger or a certified USB‑C charger with 20 W output.","Apenas salió en nuevo iPhone X y el 7 ya empieza a colgarse,; @AppleSupport Desde que actualice a ios 11, la batería se ag; @AppleSupport actualice mi iPhone 7 y ahora no me reconoce e"
1026279,@AppleSupport My iPhone7 battery is draining very fast. It is under warranty. Will you replace it or change it's battery.,"@362830 We've received your DM, and will continue working from there. Be on the lookout for our response.",false,battery_power_drain,escalate,requires_private_account_info,battery_power_drain,escalate,requires_dm_troubleshooting,We’re sorry to hear about the battery issue. I’ve forwarded your request to our warranty team so they can assess a replacement or battery service for your iPhone 7. They’ll reach out shortly.,"@AppleSupport I've recently got a new phone, Iphone 7, but m; @AppleSupport My iPhone 7 battery drains easily even when I ; @AppleSupport my iPhone 7 was perfectly fine until I updated"
1142071,@AppleSupport Now what have u done?When I listen to @115888 #Siri keeps popping up asking how she can help me...,@388821 We've got your back. Does this happen when you are listening with headphones or through the speaker?,false,out_of_scope_or_other,auto_handle,,ios_update_issues,auto_handle,"","Check that “Hey Siri” is enabled: Settings → Siri & Search → “Listen for ‘Hey Siri’”. If it’s on, try toggling it off, then back on. If the pop‑ups persist, restart your iPhone. Let us know if it still happens.","@AppleSupport so Siri doesn't work anymore..and before you s; @AppleSupport Well she doesn't respond to ""hey Siri."" I've t; @AppleSupport @115858 I do not like the new Siri. Siri no lo"
1130594,"@386445 @AppleSupport I was using it since 9 am as any regular weekday and already had to plug it in! In addition, it got blocked once already… 😤",@386444 Battery life is important and we want to make sure that it is functioning. DM us with the device you're using. https://t.co/GDrqU22YpT,false,battery_power_drain,escalate,requires_private_account_info,battery_power_drain,auto_handle,"","Check your battery health (Settings → Battery → Battery Health) and make sure you’re on the latest iOS. If the battery % drops quickly, try a hard‑restart, then reset all settings (Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings). If the issue persists, let us know.",@115858 @AppleSupport @1456 his new ios 11.0  I have to rest; @237861 @AppleSupport Me too! Very annoying @AppleSupport; @281925 @AppleSupport Soooo true... few times a day it won't
848331,"@AppleSupport hey, you think you could fix the battery drain issue & whatever issue is going on with WiFi connectivity?",@321601 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,true,out_of_scope_or_other,escalate,requires_private_account_info,battery_power_drain,auto_handle,"","Check battery usage in Settings → Battery to see which apps drain power. Update to the latest iOS, then reset network settings (Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings). If Wi‑Fi still won’t turn off, try toggling Airplane Mode on/off. If the issue persists, let us know your iOS version and we’ll guide you further.","@AppleSupport Yes, Please fix the battery drain issue.; @AppleSupport Battery has improved a bit  one more problem c; @AppleSupport please, for all that is good and holy, fix the"
656698,@AppleSupport @115858 why are there so many issues with iOS 11? Incoming calls can't be seen on screen!!! I use a 6s. Is it not compatible ?,@276267 We'd love to help. Please send us a DM and provide a few more details. Does anything show on screen when a call is incoming? https://t.co/GDrqU22YpT,true,ios_update_issues,escalate,requires_private_account_info,ios_update_issues,auto_handle,"","We’re sorry about the trouble. Make sure your 6s is on the latest iOS 11.3, then restart. If calls still don’t appear, reset the network settings: Settings > General > Reset > Reset Network Settings. If the issue persists, let us know. https://support.apple.com/HT204023","@AppleSupport @115858 is there a reason that I can't make ph; @AppleSupport @115858 i updated to ios 11, and now i have ha; @AppleSupport I have a 6s plus and yes I'm running iOS 11.0."
35279,"Got burned and scarred with my magsafe charger and Apple didn't give a shit, so I'm switching to Microsoft. @AppleSupport @115858 https://t.co/GivRMgiSWk",@123688 We want to look into this with you. Send us a DM letting us know more about what happened. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_private_account_info,connectivity_hardware,auto_handle,"","We’re sorry you’ve had this experience. Please file a warranty claim for a replacement charger through the Apple Support app or visit an Apple Store. If you’re still in the U.S., you can also call 1‑800‑APPLE for assistance. Let us know if you need help with the claim.",My super hot macbook charger accidentally touched me and now; @AppleSupport Thanks! I'm actually going to run into the app; @AppleSupport I contacted applecare today 100320874336 with 
